control_time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,angular_vel_x,angular_vel_y,angular_vel_z,local_sp_x,local_sp_y,local_sp_z,local_sp_yaw,local_sp_vx,local_sp_vy,local_sp_vz,local_sp_ax,local_sp_ay,local_sp_az,local_sp_yawspeed,att_sp_qw,att_sp_qx,att_sp_qy,att_sp_qz,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,rate_sp_thrust_x,rate_sp_thrust_y,rate_sp_thrust_z,target_x,target_y,target_z,target_yaw,phase,event,hover_thrust,hover_thrust_valid,takeoff_state,takeoff_tilt_limit,landed,ground_contact,maybe_landed
12.5331,0.229767,0.0216597,-0.825186,0.000782164,-0.00241767,-0.0380411,-0.00420655,0.0198838,-0.010335,0.00121918,-0.0021267,7.18654e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0390954,-0.00771774,-0.177207,-0.200219,-0.0352099,-0.488977,0,0.999945,-0.00180923,0.0102032,-0.00141959,0.00142588,0.000891611,0.0208825,0,0,-0.629955,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,5,0.627041,0,0,0
12.5412,0.229512,0.0216178,-0.826341,0.000375917,-0.00252505,-0.0377441,-0.00419306,0.0198767,-0.0103368,0.00175182,-0.00159406,7.18646e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0388624,-0.00768007,-0.173659,-0.193054,-0.0342416,-0.484884,0,0.999949,-0.00175951,0.00983878,-0.00142075,0.00149906,8.3025e-05,0.0208849,0,0,-0.629872,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,5,0.627041,0,0,0
12.5533,0.22926,0.0215757,-0.827468,-5.1143e-06,-0.00263109,-0.0374337,-0.00417955,0.0198779,-0.0103386,0.00175182,-0.000528799,7.18644e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0388624,-0.00768007,-0.173659,-0.193054,-0.0342416,-0.484884,0,0.999949,-0.00175951,0.00983878,-0.00142075,0.00170409,-0.00144204,0.0208877,0,0,-0.629723,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,5,0.631841,0,0,0
12.5613,0.229013,0.0215335,-0.828568,-0.000304447,-0.00275552,-0.0371066,-0.00416602,0.0198887,-0.0103405,0.00175182,0.000669624,7.18649e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0387127,-0.00765479,-0.171432,-0.189969,-0.0334251,-0.48286,0,0.999951,-0.00171789,0.00968284,-0.00142144,0.00181492,-0.00186497,0.0208916,0,0,-0.629665,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,5,0.635041,0,0,0
12.5733,0.228423,0.0214454,-0.831197,-0.000638678,-0.00296723,-0.0367674,-0.0041401,0.0199335,-0.0103446,0.00161858,0.00213712,7.18061e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0387127,-0.00765479,-0.171432,-0.189969,-0.0334251,-0.48286,0,0.999951,-0.00171789,0.00968284,-0.00142144,0.00189376,-0.0021365,0.0208999,0,0,-0.629509,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,5,0.635041,0,0,0
12.5813,0.228138,0.0214014,-0.832466,-0.000675427,-0.00302923,-0.0365488,-0.00413409,0.0199558,-0.0103469,0.000819633,0.00200396,7.18056e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0384501,-0.00761515,-0.167534,-0.190581,-0.0329722,-0.475893,0,0.99995,-0.00169467,0.00971305,-0.00142161,0.00190729,-0.00211248,0.0209063,0,0,-0.629366,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,5,0.635041,0,0,0
12.6926,0.227859,0.0213576,-0.833705,-0.000706236,-0.00305676,-0.0362902,-0.00412913,0.0199707,-0.0103491,0.000686475,0.00107185,7.18053e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0384501,-0.00761515,-0.167534,-0.190581,-0.0329722,-0.475893,0,0.99995,-0.00169467,0.00971305,-0.00142161,0.00176581,-0.00170953,0.0209168,0,0,-0.629128,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,5,0.639841,0,0,0
12.7005,0.227587,0.0213144,-0.834915,-0.000807156,-0.00304426,-0.0359907,-0.00412416,0.0199769,-0.0103513,0.000686475,6.58668e-06,7.18053e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0382849,-0.00758907,-0.165085,-0.191161,-0.0337277,-0.472506,0,0.99995,-0.00173303,0.00974152,-0.00142119,0.00158707,-0.00173199,0.0209227,0,0,-0.629033,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,5,0.643041,0,0,0
12.7126,0.227058,0.0212308,-0.837248,-0.00134153,-0.00294104,-0.0352688,-0.00411312,0.0199549,-0.0103554,0.000819633,-0.00278973,7.1806e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0382849,-0.00758907,-0.165085,-0.191161,-0.0337277,-0.472506,0,0.99995,-0.00173303,0.00974152,-0.00142119,0.00134572,-0.00193645,0.0209305,0,0,-0.628952,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,5,0.643041,0,0,0
12.7205,0.226798,0.0211906,-0.838373,-0.00181229,-0.00290216,-0.0348419,-0.00410066,0.0199279,-0.0103573,0.00161858,-0.00412131,7.18073e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0380484,-0.00755191,-0.161627,-0.186319,-0.0352908,-0.469427,0,0.999952,-0.00181263,0.00949602,-0.00142087,0.00111682,-0.00239283,0.0209345,0,0,-0.628887,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,5,0.643041,0,0,0
12.7325,0.226541,0.021151,-0.839469,-0.00237549,-0.00289899,-0.0343659,-0.00408711,0.0198996,-0.0103592,0.00175174,-0.00425447,7.18056e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0380484,-0.00755191,-0.161627,-0.186319,-0.0352908,-0.469427,0,0.999952,-0.00181263,0.00949602,-0.00142087,0.00093235,-0.00397832,0.0209373,0,0,-0.628807,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,5,0.647842,0,0,0
12.7405,0.226285,0.021112,-0.840537,-0.00298364,-0.00291777,-0.0338615,-0.00407356,0.0198712,-0.0103611,0.00175174,-0.00425447,7.18056e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0378944,-0.00752833,-0.159463,-0.180874,-0.0351957,-0.468738,0,0.999955,-0.00180738,0.00921835,-0.00142143,0.000939768,-0.00479649,0.0209399,0,0,-0.62879,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,5,0.651042,0,0,0
12.7525,0.225777,0.021035,-0.842591,-0.00404217,-0.002957,-0.032723,-0.00404749,0.0198237,-0.0103648,0.00161858,-0.00318921,7.18054e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0378944,-0.00752833,-0.159463,-0.180874,-0.0351957,-0.468738,0,0.999955,-0.00180738,0.00921835,-0.00142143,0.000939314,-0.00541536,0.0209457,0,0,-0.62879,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,5,0.651042,0,0,0
12.7606,0.225527,0.0209971,-0.843577,-0.00436953,-0.00296967,-0.032102,-0.00404137,0.019811,-0.0103666,0.000819633,-0.0022571,7.18042e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0376668,-0.00749387,-0.156423,-0.17746,-0.0349481,-0.469624,0,0.999956,-0.00179457,0.00904464,-0.00142187,0.000934779,-0.0057715,0.0209497,0,0,-0.628807,0.0999705,-0.00398246,-1,-0.00287654,Idle,,nan,nan,5,0.651042,0,0,0
12.7725,0.225231,0.0209656,-0.844803,-0.00461091,-0.00297736,-0.0316589,-0.0040363,0.0198024,-0.0103684,0.000686475,-0.00172447,7.18058e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0376668,-0.00749387,-0.156423,-0.17746,-0.0349481,-0.469624,0,0.999956,-0.00179457,0.00904464,-0.00142187,0.000921247,-0.00560685,0.0209586,0,0,-0.62877,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.613099,0,5,0.655842,0,0,0
12.7805,0.22494,0.0209345,-0.845999,-0.00472095,-0.00296642,-0.0311984,-0.00403115,0.0197927,-0.0103707,0.000686778,-0.00198832,7.17501e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0374909,-0.00747508,-0.154001,-0.179042,-0.0350814,-0.467515,0,0.999956,-0.00180117,0.00912371,-0.00142166,0.00085889,-0.00518714,0.0209663,0,0,-0.628713,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.619082,0,5,0.659042,0,0,0
12.8902,0.224376,0.0208739,-0.848299,-0.00482367,-0.00290553,-0.0302194,-0.00402082,0.0197527,-0.0103751,0.000686778,-0.00385253,7.17497e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0374909,-0.00747508,-0.154001,-0.179042,-0.0350814,-0.467515,0,0.999956,-0.00180117,0.00912371,-0.00142166,0.000745377,-0.0046215,0.0209773,0,0,-0.628667,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.619082,0,5,0.659042,0,0,0
12.8981,0.224102,0.0208445,-0.849404,-0.00496349,-0.00287322,-0.0296991,-0.00401563,0.0197128,-0.0103772,0.000686778,-0.00571674,7.17496e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0372395,-0.00744809,-0.150596,-0.181412,-0.0357212,-0.465755,0,0.999955,-0.00183412,0.00924536,-0.00142113,0.00065692,-0.00418382,0.0209844,0,0,-0.628632,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.624939,0,5,0.659042,0,0,0
12.91,0.223833,0.0208157,-0.85048,-0.00520923,-0.00285833,-0.0291531,-0.00401042,0.0196632,-0.0103791,0.000686778,-0.00691517,7.17498e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0372395,-0.00744809,-0.150596,-0.181412,-0.0357212,-0.465755,0,0.999955,-0.00183412,0.00924536,-0.00142113,0.000558311,-0.00413463,0.0209926,0,0,-0.628596,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.627905,0,5,0.663842,0,0,0
12.9181,0.223567,0.0207872,-0.851527,-0.00555546,-0.00286088,-0.0285774,-0.0040052,0.0196049,-0.0103809,0.000686778,-0.00798043,7.17498e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0370789,-0.00743091,-0.148473,-0.179281,-0.0356635,-0.46561,0,0.999956,-0.00183115,0.00913733,-0.00142136,0.00057532,-0.00439686,0.0209968,0,0,-0.628597,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.627905,0,5,0.667042,0,0,0
12.9302,0.223043,0.0207313,-0.853537,-0.00633897,-0.00286333,-0.0274011,-0.00399473,0.0194889,-0.0103844,0.000686778,-0.0074478,7.17505e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0370789,-0.00743091,-0.148473,-0.179281,-0.0356635,-0.46561,0,0.999956,-0.00183115,0.00913733,-0.00142136,0.000579084,-0.00467461,0.0210033,0,0,-0.628605,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.627905,0,5,0.667042,0,0,0
12.9381,0.222785,0.0207038,-0.8545,-0.00661946,-0.0028648,-0.0267902,-0.00398947,0.0194461,-0.0103861,0.000686778,-0.00598306,7.17507e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0368443,-0.00740588,-0.1455,-0.175872,-0.0355073,-0.4666,0,0.999957,-0.00182279,0.00896284,-0.00142176,0.000578936,-0.00496659,0.0210071,0,0,-0.628623,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.630398,0,5,0.667042,0,0,0
12.9501,0.222531,0.0206766,-0.855437,-0.00673931,-0.00286733,-0.0261663,-0.00398419,0.0194138,-0.0103878,0.000686778,-0.00465148,7.17507e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0368443,-0.00740588,-0.1455,-0.175872,-0.0355073,-0.4666,0,0.999957,-0.00182279,0.00896284,-0.00142176,0.000582818,-0.00476119,0.0210148,0,0,-0.628694,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.63144,0,5,0.671842,0,0,0
12.9581,0.222282,0.0206497,-0.856346,-0.00665163,-0.00287141,-0.0255308,-0.0039789,0.019392,-0.0103894,0.000686778,-0.0033199,7.17504e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0366933,-0.00738965,-0.143654,-0.178511,-0.0354219,-0.468049,0,0.999956,-0.00181831,0.00909577,-0.00142156,0.000575777,-0.00404052,0.0210216,0,0,-0.628745,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.63144,0,5,0.675042,0,0,0
12.9701,0.221805,0.0205967,-0.858085,-0.00601806,-0.00288249,-0.0242042,-0.00396829,0.0193586,-0.0103925,0.000686778,-0.00265411,7.17499e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0366933,-0.00738965,-0.143654,-0.178511,-0.0354219,-0.468049,0,0.999956,-0.00181831,0.00909577,-0.00142156,0.000556753,-0.00300353,0.0210314,0,0,-0.628807,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.63144,0,5,0.675042,0,0,0
12.9781,0.221578,0.0205705,-0.858916,-0.00562596,-0.00288804,-0.0235494,-0.00396296,0.0193331,-0.0103939,0.000686778,-0.00371937,7.17498e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0366933,-0.00738965,-0.143654,-0.178511,-0.0354219,-0.468049,0,0.999956,-0.00181831,0.00909577,-0.00142156,0.000541023,-0.00187289,0.021039,0,0,-0.628882,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.632547,0,5,0.678242,0,0,0
13.09,0.221359,0.0205446,-0.859721,-0.00528045,-0.00291175,-0.0228988,-0.00395762,0.0192989,-0.0103952,0.000686778,-0.00478464,7.17498e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0364823,-0.0073659,-0.141084,-0.18715,-0.0353038,-0.471355,0,0.999952,-0.00181331,0.00953817,-0.00142078,0.000560575,-0.000110677,0.0210499,0,0,-0.629037,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.633075,0,5,0.678242,0,0,0
13.0978,0.221148,0.0205186,-0.860501,-0.00502816,-0.00295762,-0.0222136,-0.00394907,0.0192561,-0.0103965,0.00108625,-0.0058499,7.17521e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0363532,-0.00735033,-0.139499,-0.190112,-0.0348545,-0.474114,0,0.99995,-0.00179043,0.00968817,-0.00142072,0.000630512,0.000366132,0.0210547,0,0,-0.62913,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.633075,0,5,0.683042,0,0,0
13.1098,0.220743,0.020466,-0.86199,-0.00488981,-0.00310582,-0.0208217,-0.00393726,0.0191615,-0.0103986,0.000686779,-0.00638254,7.17501e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0363532,-0.00735033,-0.139499,-0.190112,-0.0348545,-0.474114,0,0.99995,-0.00179043,0.00968817,-0.00142072,0.000750486,0.000577516,0.0210599,0,0,-0.629231,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.633075,0,5,0.683042,0,0,0
13.1179,0.220547,0.0204392,-0.862698,-0.00492738,-0.00316134,-0.0201457,-0.00393187,0.0191151,-0.0103996,0.000686779,-0.00624938,7.17503e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.036173,-0.00732651,-0.137302,-0.188361,-0.0338256,-0.479225,0,0.999951,-0.00173785,0.00959889,-0.00142139,0.000867418,0.000501567,0.0210625,0,0,-0.629335,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.633724,0,5,0.683042,0,0,0
13.1297,0.220318,0.0204378,-0.863699,-0.00498263,-0.00316909,-0.0196886,-0.00392646,0.0190791,-0.0104006,0.000686778,-0.0049178,7.17507e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.036173,-0.00732651,-0.137302,-0.188361,-0.0338256,-0.479225,0,0.999951,-0.00173785,0.00959889,-0.00142139,0.000852258,2.20026e-05,0.0210661,0,0,-0.629421,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.634058,0,5,0.687842,0,0,0
13.1379,0.220094,0.0204361,-0.864671,-0.00495435,-0.00314408,-0.0192207,-0.00392049,0.0190546,-0.0104023,0.000688102,-0.00358432,7.17045e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0360372,-0.00732558,-0.135329,-0.187293,-0.0343819,-0.478773,0,0.999952,-0.0017663,0.00954542,-0.00142122,0.000705353,3.36448e-05,0.0210709,0,0,-0.629411,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.634058,0,5,0.691042,0,0,0
13.1498,0.219665,0.0204336,-0.866532,-0.00449905,-0.002931,-0.0183028,-0.00391277,0.0190445,-0.0104057,0.00015547,-0.000521684,7.1703e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0360372,-0.00732558,-0.135329,-0.187293,-0.0343819,-0.478773,0,0.999952,-0.0017663,0.00954542,-0.00142122,0.000448998,0.000307765,0.0210788,0,0,-0.629406,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.634058,0,5,0.691042,0,0,0
13.1579,0.219462,0.0204336,-0.867422,-0.00409261,-0.00277653,-0.0178294,-0.00391102,0.0190483,-0.0104073,0.00015547,1.09491e-05,7.17045e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0358474,-0.00732481,-0.132578,-0.192062,-0.0370147,-0.478886,0,0.999949,-0.00190081,0.00978813,-0.00141946,0.000115101,0.000885169,0.0210851,0,0,-0.629411,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.634438,0,5,0.691042,0,0,0
13.1699,0.219267,0.0204346,-0.868285,-0.00361099,-0.00260383,-0.0173701,-0.00390608,0.0190519,-0.0104088,0.000554944,1.0949e-05,7.17041e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0358474,-0.00732481,-0.132578,-0.192062,-0.0370147,-0.478886,0,0.999949,-0.00190081,0.00978813,-0.00141946,-0.000559144,0.00243432,0.0210966,0,0,-0.629442,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.634625,0,5,0.695842,0,0,0
13.178,0.21908,0.0204367,-0.869123,-0.00312583,-0.00243156,-0.0169004,-0.00390752,0.0190554,-0.0104102,-0.000244004,1.0949e-05,7.17033e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.035733,-0.00732575,-0.130877,-0.196663,-0.0387856,-0.479462,0,0.999947,-0.0019915,0.010023,-0.0014181,-0.000832721,0.00314935,0.021103,0,0,-0.629466,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.634625,0,5,0.699042,0,0,0
13.2915,0.218732,0.0204444,-0.870723,-0.002369,-0.00209134,-0.0159117,-0.0039125,0.0190492,-0.0104129,-0.000377162,-0.00105432,7.17041e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.035733,-0.00732575,-0.130877,-0.196663,-0.0387856,-0.479462,0,0.999947,-0.0019915,0.010023,-0.0014181,-0.00106316,0.00363084,0.0211102,0,0,-0.6295,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.634625,0,5,0.699042,0,0,0
13.2994,0.218568,0.0204498,-0.871486,-0.00213551,-0.00195647,-0.0153925,-0.00391498,0.0190405,-0.0104141,-0.000377162,-0.00145379,7.17042e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0355792,-0.00732967,-0.128514,-0.198694,-0.0404039,-0.481499,0,0.999946,-0.00207437,0.0101276,-0.00141704,-0.00126146,0.00390834,0.0211146,0,0,-0.629543,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.634852,0,5,0.699042,0,0,0
13.3114,0.21841,0.0204559,-0.872224,-0.00200875,-0.00185943,-0.0148764,-0.00391746,0.0190339,-0.0104153,-0.000377162,-0.00118747,7.17038e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0355792,-0.00732967,-0.128514,-0.198694,-0.0404039,-0.481499,0,0.999946,-0.00207437,0.0101276,-0.00141704,-0.00135398,0.00365437,0.0211186,0,0,-0.62965,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.634986,0,5,0.703842,0,0,0
13.3193,0.218257,0.0204624,-0.872939,-0.00194105,-0.0017959,-0.0143646,-0.00391993,0.0190282,-0.0104163,-0.000377162,-0.00105432,7.1704e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0354858,-0.00733347,-0.127061,-0.197042,-0.0402518,-0.483416,0,0.999946,-0.00206623,0.0100421,-0.00141731,-0.00128615,0.00336942,0.0211206,0,0,-0.629709,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.634986,0,5,0.707043,0,0,0
13.3314,0.217964,0.0204759,-0.874297,-0.00184891,-0.00173699,-0.0133007,-0.00392485,0.0190335,-0.0104184,-0.000377162,0.000543581,7.17037e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0354858,-0.00733347,-0.127061,-0.197042,-0.0402518,-0.483416,0,0.999946,-0.00206623,0.0100421,-0.00141731,-0.00117687,0.00304217,0.0211238,0,0,-0.629778,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.634986,0,5,0.707043,0,0,0
13.3394,0.217824,0.0204827,-0.874942,-0.00175368,-0.00171839,-0.0127509,-0.00392731,0.0190455,-0.0104194,-0.000377162,0.00120937,7.17039e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0353561,-0.00733954,-0.125058,-0.195426,-0.0393589,-0.487258,0,0.999947,-0.00202016,0.00995762,-0.00141794,-0.00105124,0.0028102,0.0211258,0,0,-0.629856,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.635153,0,5,0.707043,0,0,0
13.3514,0.217655,0.0205255,-0.875884,-0.00164507,-0.00167233,-0.0124172,-0.00392976,0.0190639,-0.0104204,-0.000377162,0.00200832,7.17039e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0353561,-0.00733954,-0.125058,-0.195426,-0.0393589,-0.487258,0,0.999947,-0.00202016,0.00995762,-0.00141794,-0.000955095,0.00268072,0.0211306,0,0,-0.629903,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.63526,0,5,0.711843,0,0,0
13.3594,0.217491,0.0205677,-0.876798,-0.00146741,-0.00163796,-0.0120722,-0.00393564,0.0190883,-0.0104222,-0.000907921,0.00267586,7.16623e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0352562,-0.00736505,-0.123202,-0.196009,-0.0393369,-0.486134,0,0.999947,-0.00201974,0.00999057,-0.00141788,-0.000913269,0.00277978,0.021136,0,0,-0.629874,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.63526,0,5,0.715043,0,0,0
13.3714,0.217182,0.0206504,-0.878546,-0.00100826,-0.00152847,-0.0114324,-0.00395591,0.0191411,-0.0104258,-0.00144055,0.00267586,7.1663e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0352562,-0.00736505,-0.123202,-0.196009,-0.0393369,-0.486134,0,0.999947,-0.00201974,0.00999057,-0.00141788,-0.000886851,0.00291325,0.0211438,0,0,-0.629847,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.63526,0,5,0.715043,0,0,0
13.3794,0.217037,0.0206912,-0.879381,-0.000821511,-0.00144742,-0.011108,-0.00396604,0.019161,-0.0104274,-0.00144055,0.00214323,7.1662e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.03512,-0.0074021,-0.120619,-0.198117,-0.0399406,-0.484968,0,0.999946,-0.00205049,0.0100971,-0.00141735,-0.000925557,0.00313625,0.0211493,0,0,-0.629822,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.635373,0,5,0.715043,0,0,0
13.4883,0.216866,0.0207597,-0.880457,-0.000737403,-0.00134189,-0.0109606,-0.00397617,0.0191766,-0.010429,-0.00144055,0.0016106,7.16629e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.03512,-0.0074021,-0.120619,-0.198117,-0.0399406,-0.484968,0,0.999946,-0.00205049,0.0100971,-0.00141735,-0.00115043,0.00309531,0.0211572,0,0,-0.629685,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.635422,0,5,0.719843,0,0,0
13.4962,0.216701,0.0208275,-0.881504,-0.000726812,-0.00123795,-0.0108007,-0.00398567,0.0191885,-0.0104315,-0.00143911,0.00107953,7.15999e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.035019,-0.00744299,-0.118496,-0.197015,-0.040847,-0.481194,0,0.999946,-0.00209678,0.0100417,-0.001417,-0.00126128,0.00281009,0.0211632,0,0,-0.629573,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.635422,0,5,0.723043,0,0,0
13.5082,0.216382,0.0209615,-0.883511,-0.000882801,-0.00105432,-0.0103875,-0.00400472,0.0192121,-0.0104363,-0.00143911,0.00107953,7.15998e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.035019,-0.00744299,-0.118496,-0.197015,-0.040847,-0.481194,0,0.999946,-0.00209678,0.0100417,-0.001417,-0.00133492,0.00238116,0.0211718,0,0,-0.629476,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.635422,0,5,0.723043,0,0,0
13.5162,0.216228,0.0210274,-0.884473,-0.00101622,-0.000998827,-0.0101315,-0.00401427,0.0192237,-0.0104386,-0.00143911,0.00107953,7.15998e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0348773,-0.00750295,-0.115527,-0.193605,-0.0414227,-0.477126,0,0.999948,-0.0021259,0.00986786,-0.00141709,-0.00136479,0.00195323,0.0211768,0,0,-0.629391,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.63547,0,5,0.723043,0,0,0
13.5282,0.216078,0.0210923,-0.885407,-0.0011468,-0.000974259,-0.00983741,-0.00402382,0.0192363,-0.0104409,-0.00143911,0.00121269,7.15993e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0348773,-0.00750295,-0.115527,-0.193605,-0.0414227,-0.477126,0,0.999948,-0.0021259,0.00986786,-0.00141709,-0.00125578,0.00116744,0.0211835,0,0,-0.629265,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.635502,0,5,0.727843,0,0,0
13.5363,0.215931,0.0211561,-0.886313,-0.00123708,-0.000976255,-0.00952561,-0.00403339,0.0192552,-0.0104431,-0.00143911,0.00201164,7.15991e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.034788,-0.00754156,-0.113687,-0.192143,-0.0409316,-0.475549,0,0.999949,-0.00210036,0.00979149,-0.0014175,-0.0011167,0.000924592,0.0211888,0,0,-0.629222,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.635502,0,5,0.731043,0,0,0
13.5483,0.215648,0.0212796,-0.888046,-0.00125797,-0.00100728,-0.00879453,-0.00405257,0.0192992,-0.0104474,-0.00143911,0.00267743,7.15988e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.034788,-0.00754156,-0.113687,-0.192143,-0.0409316,-0.475549,0,0.999949,-0.00210036,0.00979149,-0.0014175,-0.000938699,0.000780736,0.0211974,0,0,-0.629193,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.635502,0,5,0.731043,0,0,0
13.5563,0.215512,0.0213395,-0.888873,-0.0011893,-0.000993418,-0.0083956,-0.00406644,0.0193275,-0.0104495,-0.00197174,0.00321006,7.16011e-05,0.0999705,-0.00398246,-1,-0.00287654,-0.0346626,-0.0075966,-0.111127,-0.193108,-0.0403693,-0.474808,0,0.999948,-0.00207164,0.0098401,-0.00141768,-0.000830915,0.000821708,0.0212034,0,0,-0.62918,0.0999705,-0.00398246,-1,-0.00287654,Idle,,0.635551,0,5,0.731043,0,0,0
